#Method,AppID,Placement,PrivateLabelID,ShopperID,ISC,displayCurrency,TransactionalCurrency
GetOffersAndMessageData,7,dccCrossSellBanner,1,37968533,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,36771368,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,9415754,999COM25,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,cjcmsc001t,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,50513895,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,53414765,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,43518947,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53556685,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,38845528,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53565004,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,52821491,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,31058676,FB2DOM30,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,44425027,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,52484907,gdbb1433,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnn5ca06,CAD,CAD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,839048,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,28123397,,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,9407073,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,716704,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,53566746,lksgen057,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnf4in02,INR,INR
GetOffersAndMessageData,46,dnsManagerCrossSell,1,41215453,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,37568880,cjcmsc001t,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,hos3go018m,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,52553505,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,38442515,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,8717841,gdbbe729,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,4962995,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,17983424,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,37575054,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,6409527,999COM25,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,35035493,gdbbe729,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,26638805,999COM25,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,38220007,cjcfat30,INR,INR
GetOffersAndMessageData,7,dccCrossSellBanner,1,40957360,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,12507475,gdbba531,USD,USD
GetOffersAndMessageData,14,appRotatingBanner09,1,6141774,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,47310056,wwbb55,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53158943,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,9713967,bb50dd15,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,45246304,,CAD,CAD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53564411,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,52726712,gdbb1433,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,48435016,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,38442515,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,15635080,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,46120287,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,53532350,gfnf4tk04,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,hos3gaf37,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,45246304,,CAD,CAD
GetOffersAndMessageData,7,dccCrossSellBanner,1,3773903,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,50513895,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,9415754,999COM25,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,912702,gofx2005hd,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,31461887,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,52739892,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,42872905,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,3892525,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,45246304,,CAD,CAD
GetOffersAndMessageData,7,dccCrossSellBanner,1,30079545,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,49056055,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,22303598,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,52836789,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,52367480,bsfndom4,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,44425027,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,53564554,gdz1119cd,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,38299825,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,3773903,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53556685,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,47998637,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,4407338,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,36771368,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,43526573,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,5413062,BBCNAA,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,45246304,,CAD,CAD
GetOffersAndMessageData,7,dccCrossSellBanner,1,26428690,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,15739216,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,GPPT03C001,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,36012688,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,GPPT02C030,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,3653312,999COM25,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,52432806,gppt02kinf,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,41215453,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,19775182,,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,42300886,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,34889350,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,40704988,gdbba1078,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,GPPT03C033,EUR,EUR
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,45246304,,CAD,CAD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,999com25,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,27931797,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,14438307,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,1140197,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53556685,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,lksgen104,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,10323615,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,38845528,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,45246304,,CAD,CAD
GetOffersAndMessageData,7,dccCrossSellBanner,1,716704,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,9416122,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gooem99aa,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,45246304,,CAD,CAD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,3929073,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,38622372,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,41894683,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,53485147,gofx2001hb,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,hos3me40,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gocoltld1,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,22303598,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,2949217,999COM25,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnf4uka01,GBP,GBP
GetOffersAndMessageData,7,dccCrossSellBanner,1,53535828,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,30355079,999COM25,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gooem99aa,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,28623651,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,4659916,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,44004530,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,46120287,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,17269701,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53535828,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,27931797,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,53506924,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,29861985,,CAD,CAD
GetOffersAndMessageData,7,dccCrossSellBanner,1,24460302,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,4407338,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,53522508,wwbb815,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,45246304,,CAD,CAD
GetOffersAndMessageDataWithSubLocations,2,iscBannerSidebar,1,0,goaf2101ad,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gppt02K023,EUR,EUR
GetOffersAndMessageData,7,dccCrossSellBanner,1,34889350,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,31465070,,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,21077351,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,38622372,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,20034826,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,14140602,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,26950609,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnf4in02,INR,INR
GetOffersAndMessageData,7,dccCrossSellBanner,1,27931797,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,40647732,,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,30829936,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,15979290,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,35579000,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,36083456,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,21663882,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,12792470,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,3219195,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gppt02K037,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,48933008,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,3770053,gdbba1463,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,45246304,,CAD,CAD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,15739216,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,27931797,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,17412523,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,IAPtno116,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,28816491,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,35579000,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,45246304,,CAD,CAD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,cjcmsc001t,GBP,GBP
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gofx2001hb,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,38845528,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,38297216,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,27931797,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,45246304,,CAD,CAD
GetOffersAndMessageData,39,appRotatingBanner08,1,52661582,,INR,INR
GetOffersAndMessageData,46,dnsManagerCrossSell,1,4937277,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,34697669,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,52938688,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,39529456,cjcmsc001t,GBP,GBP
GetOffersAndMessageData,7,dccCrossSellBanner,1,30355079,999COM25,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,912702,gofx2005hd,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,21289139,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnf4me24,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,52580683,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gooem99aa,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,42938597,999COM25,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,14438307,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53564411,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,41215453,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,45246304,,CAD,CAD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,38220007,cjcfat30,INR,INR
GetOffersAndMessageData,46,dnsManagerCrossSell,1,16666715,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,52938688,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,38622372,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,GPPT04C007,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,33577197,999COM25,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,45246304,,CAD,CAD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,5413062,BBCNAA,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,3773903,,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,42514728,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gooymo802a,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,27931797,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,GPPT02C030,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,13779046,999com25,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,2185478,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,45246304,,CAD,CAD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,50131999,FB30TLD,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53531261,gdbb1433,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,38297216,,USD,USD
GetOffersAndMessageData,14,appRotatingBanner09,1,15214885,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,1076780,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,28623651,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,cjcmsc001t,GBP,GBP
GetOffersAndMessageData,7,dccCrossSellBanner,1,21950913,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,52246307,gofx2001hb,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,38442515,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,45246304,,CAD,CAD
GetOffersAndMessageData,7,dccCrossSellBanner,1,52754073,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,14438307,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,14524530,goaz2001cq,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,3773903,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,38771423,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnf4in07,INR,INR
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gppt05K022,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,45246304,,CAD,CAD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,2340382,gdbb1980,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,53513375,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,52726712,gdbb1433,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,7811257,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnn4it01,EUR,EUR
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,18436756,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,20845959,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,38810308,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,41215453,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,49244755,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,27931797,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,44134462,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,7013671,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,45246304,,CAD,CAD
GetOffersAndMessageData,7,dccCrossSellBanner,1,26977106,,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,47885117,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,17983424,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,35579000,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,36241505,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,49456956,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,27931797,,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,5609915,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53564411,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,5413062,BBCNAA,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,40455812,gdbbe729,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,3488202,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,3773903,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,52484907,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,53312303,,EUR,EUR
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,13779046,999com25,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,27227573,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,1784055,999COM25,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,goaf2101ad,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,23000226,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gppt05K004,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,27931797,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53535828,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gdbbh1030,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,21735525,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,16728062,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,17905355,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,34489752,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,38856226,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,45246304,,CAD,CAD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,49494301,gdbba1078,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,34383524,hos3gisr1a,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,41215453,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,27171481,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gofx2001hb,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,46853507,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,47875395,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,40218617,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,6jd,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,47885117,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,45246304,,CAD,CAD
GetOffersAndMessageData,7,dccCrossSellBanner,1,26638805,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,10354745,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,9713967,bb50dd15,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gppt02k001,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,41572154,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,45246304,,CAD,CAD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,5276707,,CAD,CAD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnn4it01,EUR,EUR
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gppt05K023,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnn5ca06,CAD,CAD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,53518219,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,3219195,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,45246304,,CAD,CAD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,43703483,,USD,USD
